subject_id,label_id,number,content,question_img_src,correct_answer_no,commentary,answer_img_src
1,2,5,"次の図は2進数 \( (a_n a_{n-1} \ldots a_2 a_1 a_0)_2 \) を10進数sに変換するアルゴリズムの流れ図である。ただし、nは0または正の整数であり、\( a_i \in \{0,1\} \)（\( i = 0,1,\ldots,n \)）である。

このアルゴリズムを用いて2進数 \( (1101)_2 \) を10進数に変換すると、sには初め1が代入され、その後順に3、6と更新され、最後にsには13が代入されて終了する。このようにsが更新される過程を、  
\[ 1 \rightarrow 3 \rightarrow 6 \rightarrow 13 \]  
と表すことにする。同様に、2進数 \( (11010101)_2 \) を10進数に変換すると、sは次のように更新される。  
\[ 1 \rightarrow 3 \rightarrow 6 \rightarrow 13 \rightarrow \text{ア} \rightarrow \text{イ} \rightarrow \text{ウ} \rightarrow 213 \]",question_17,5,"図は、2進数 \( (a_n a_{n-1} \ldots a_2 a_1 a_0)_2 \) を10進数sに変換するアルゴリズムの流れ図である。このアルゴリズムは、2進数の各桁を左から順に取り出し、sを2倍して取り出した値（0または1）を加えることで10進数を計算しています。

アルゴリズムを用いて2進数 \( (11010101)_2 \) を10進数に変換する際のsの更新過程を具体的に示しましょう。

1. 初めに、sに最左の桁 \( a_7 \) である1が代入されます。
2. 次に \( i \) が \( n-1 \)、すなわち7-1=6となります。
3. \( i \) が0以上なので、sに \( a_6 \) を加えた2倍の値を代入します。この場合、s = \( 1 \times 2 + 1 = 3 \) となります。
4. \( i \) を1減少させ、再度0以上かどうかを判断します。これを繰り返し行います。
5. 各桁の値を加えつつsを2倍し続けることで、最終的な10進数の値を得ることができます。

この手順に従い、\( (11010101)_2 \) の変換を進めると以下のようになります。

- s = 1 (最初の代入)
- s = 3 (第2桁の計算)
- s = 6 (第3桁の計算)
- s = 13 (第4桁の計算)
- s = 26 (第5桁の計算) ← ア
- s = 53 (第6桁の計算) ← イ
- s = 106 (第7桁の計算) ← ウ
- s = 213 (最後の桁、第8桁の計算)

よって、変換後の10進数は213となり、sの更新過程は 1 → 3 → 6 → 13 → 26 → 53 → 106 → 213 となります。

この結果から、選択肢の中で正しいア、イ、ウの値を持つものは、
5. ア：26　　イ：53　　ウ：106
となりますので、正解は5番です。",
1,2,6,"次の（　　　）に入る数値の組合せとして、最も適切なものはどれか。

アクセス時間が50［ns］のキャッシュメモリとアクセス時間が450［ns］の主記憶からなる計算機システムがある。呼び出されたデータがキャッシュメモリに存在する確率をヒット率という。ヒット率が90%のとき、このシステムの実効アクセス時間として最も近い値は（　ア　）となり、主記憶だけの場合に比べて平均（　イ　）倍の速さで呼び出しができる。",,5,"キャッシュメモリは、CPUと主記憶装置（メインメモリ）の間に存在し、高速なアクセスが可能な小容量のメモリであります。CPUが必要とするデータや命令がキャッシュに存在する場合（ヒットの場合）、キャッシュから直接データが提供されるため、アクセス速度が向上します。存在しない場合（ミスまたはNFPの場合）は、主記憶からデータを取得し、キャッシュにも格納します。

データがキャッシュメモリ上に存在する確率をヒット率、存在しない確率をNFP（= 1 - ヒット率）と言います。

実効アクセス時間は、キャッシュアクセス時間にヒット率を乗じたものと、主記憶のアクセス時間にNFPを乗じたものの和で求めることができます。

この問題では以下のデータが与えられています：

キャッシュアクセス時間 = 50ns
主記憶アクセス時間 = 450ns
ヒット率 = 90% = 0.9
NFP = 1 - 0.9 = 0.1

このデータを上記の式に代入して実効アクセス時間を計算します。

\[ \text{実効アクセス時間} = 50\text{ns} \times 0.9 + 450\text{ns} \times 0.1 \]
\[ = 45\text{ns} + 45\text{ns} \]
\[ = 90\text{ns} \]

主記憶だけを使用した場合のアクセス時間が450nsですので、キャッシュを利用することにより、
\[ \frac{450\text{ns}}{90\text{ns}} = 5 \]
5倍の速さでデータへのアクセスが可能となります。

したがって、選択肢の中で実効アクセス時間が90nsで、主記憶だけの場合に比べて5倍の速さでアクセスできるものは、「5. ア：90［ns］ イ：5」となりますので、正解は5番です。",
1,3,1,"3次元直交座標系 \( (x,y,z) \) におけるベクトル \( \mathbf{V} = (V_x, V_y, V_z) = (x, x^2y + yz^2, z^3) \) について、点 \( (1,3,2) \) での発散 \( \text{div} V \) は

\[ \text{div} V = \frac{\partial V_x}{\partial x} + \frac{\partial V_y}{\partial y} + \frac{\partial V_z}{\partial z} \]

として、以下のどれとなるか。",,2,"発散を求めるために、各成分についての偏微分を計算します。

1. \( V_x \) に対する \( x \) による偏微分: 
\[ \frac{\partial V_x}{\partial x} = 1 \]

2. \( V_y \) に対する \( y \) による偏微分:
\[ \frac{\partial (x^2y + yz^2)}{\partial y} = x^2 + z^2 \]

3. \( V_z \) に対する \( z \) による偏微分:
\[ \frac{\partial z^3}{\partial z} = 3z^2 \]

次に、点 \( (1,3,2) \) を各偏微分に代入して計算します。

1. \( \frac{\partial V_x}{\partial x} \) at \( (1,3,2) \) = 1
2. \( \frac{\partial V_y}{\partial y} \) at \( (1,3,2) \) = 1^2 + 2^2 = 5
3. \( \frac{\partial V_z}{\partial z} \) at \( (1,3,2) \) = 3(2^2) = 12

よって、点 \( (1,3,2) \) での発散 \( \text{div} V \) は

\[ \text{div} V = 1 + 5 + 12 = 18 \]

したがって、正解は2となります。",
1,3,2,"関数 \( f(x,y) = x^2 + 2xy + 3y^2 \) の \( (1,1) \) における最急勾配の大きさ\( || \mathbf{grad} f || \)として、最も適切なものはどれか。なお、勾配\( \mathbf{grad} f \)は\( \mathbf{grad} f = \left( \frac{\partial f}{\partial x}, \frac{\partial f}{\partial y} \right) \)である。",,4,"関数 \( f(x,y) = x^2 + 2xy + 3y^2 \) の勾配 \( \mathbf{grad} f \) を求めるには、xとyそれぞれに対する偏微分を求める必要があります。

まず、xに関する偏微分を計算します:
\[ \frac{\partial f}{\partial x} = 2x + 2y \]

次に、yに関する偏微分を計算します:
\[ \frac{\partial f}{\partial y} = 2x + 6y \]

点 \( (1,1) \) を上の式に代入すると、
\[ \frac{\partial f}{\partial x} = 4 \]
\[ \frac{\partial f}{\partial y} = 8 \]

したがって、点 \( (1,1) \) における勾配 \( \mathbf{grad} f \) は \( (4, 8) \) です。

勾配 \( \mathbf{grad} f \) の大きさ \( ||\mathbf{grad} f|| \) は、以下のように計算されます:
\[ ||\mathbf{grad} f|| = \sqrt{4^2 + 8^2} = \sqrt{80} = 4\sqrt{5} \]

したがって、\( f(x,y) = x^2 + 2xy + 3y^2 \) の点 \( (1,1) \) における \( ||\mathbf{grad} f|| \) は \( 4\sqrt{5} \) です。

答えは4番の選択肢 \( 4\sqrt{5} \) です。",
1,3,3,数値解析の誤差に関する次の記述のうち、最も適切なものはどれか。,,3,"数値解析の誤差に関する記述の中で、最も適切なものを考察します。

1. 有限要素法では、一般に要素分割を細かくすることで近似誤差を減少させることが期待されます。したがって、この記述は誤りです。
2. 数値計算の誤差は、対象となる物理現象の法則だけでなく、計算アルゴリズムや使用する数値の精度、計算機の特性などにも依存します。計算アルゴリズムを改良することで、誤差は減少する可能性があります。この記述も誤りです。
3. 浮動小数点演算において近接する2数の引き算を行うと、有効桁数が失われる「桁落ち誤差」を生じることが知られています。この記述は正確です。
4. テイラー級数展開に基づく差分近似では、一般に格子幅が小さくなるにつれて近似誤差も減少します。この記述は誤りです。
5. 非線形現象を線形方程式で近似する際には、モデル化誤差が生じる可能性があります。数値計算法が数学的に厳密であったとしても、このモデル化誤差は無視できません。したがって、この記述も誤りです。

したがって、最も適切な記述は「3. 浮動小数点演算において、近接する2数の引き算では、有効桁数が失われる桁落ち誤差を生じることがある。」となります。",
1,3,4,"有限要素法において三角形要素の剛性マトリクスを求める際、面積座標がしばしば用いられる。下図に示す△ABCの内部（辺上も含む）の任意の点Pの面積座標は、
\[ \left( \frac{S_A}{S}, \frac{S_B}{S}, \frac{S_C}{S}\right) \]
で表されるものとする。ここで、\(S\) 、\(S_A\) 、\(S_B\) 、\(S_C\) はそれぞれ、△ABC、△PBC、△PCA、△PABの面積である。△ABCの三辺の長さの比が、AB：BC：CA＝3：4：5であるとき、△ABCの内心と外心の面積座標の組み合わせとして、最も適切なものはどれか。",question_18,4,"△ABCの三辺の長さの比が3：4：5で与えられているため、△ABCは直角三角形となります。特に、∠ABCが直角です。

### 内心の面積座標:
直角三角形の内心は直角を形成する2辺の中点に位置します。それにより、内心の面積座標を計算すると、
\[ \lambda_A = \frac{AB}{AB+BC} = \frac{3}{7} \]
\[ \lambda_B = \frac{BC}{AB+BC} = \frac{4}{7} \]
\[ \lambda_C = 0 \]

### 外心の面積座標:
直角三角形の外心は直角を形成する2辺の中点に位置します。したがって、外心の面積座標は斜辺ACの中点、つまり
\[ \lambda_A = \frac{1}{2} \]
\[ \lambda_B = 0 \]
\[ \lambda_C = \frac{1}{2} \]

したがって、正解は4番となります。",
1,3,5,下図に示すように、1つの質点がばねで固定端に結合されているばね質点系A、B、Cがある。図中のばねのばね定数Kはすべて同じであり、質点の質量mはすべて同じである。ばね質点系Aは質点が水平に単振動する系、Bは斜め45度に単振動する系、Cは垂直に単振動する系である。ばね質点系A、B、Cの固有振動数をfA、fB、fCとしたとき、これらの大小関係として、最も適切なものはどれか。ただし、質点に摩擦は作用しないものとし、ばねの質量については考慮しないものとする。,question_19,1,"ばねの固有振動数 \( f \) は、次の式によって求めることができます：
\[ f = \frac{1}{2\pi} \sqrt{\frac{k}{m}} \]

ばね質点系A、B、Cは異なる角度で単振動しますが、固有振動数は単振動する角度に影響されません。これは、振動の角度が振動の頻度や固有振動数に影響を与える力学的な要因が存在しないためです。

ばね定数 \( k \) と質点の質量 \( m \) は3つの系すべてで同じであり、上記の式から、ばね質点系A、B、Cの固有振動数 \( f_A \)、 \( f_B \)、 \( f_C \) は同じ値になります。

したがって、正確には \( f_A = f_B = f_C \) となり、正解は1となります。",
1,3,6,下図に示すように、円管の中を水が左から右へ流れている。点\(a\)、点\(b\)における圧力、流速及び管の断面積をそれぞれ\(p_a\)、\(v_a\)、\(A_a\)及び\(p_b\)、\(v_b\)、\(A_b\)とする。流速\(v_b\)を表す式として最も適切なものはどれか。ただし\(\rho\)は水の密度で、水は非圧縮の完全流体とし、粘性によるエネルギー損失はないものとする。,question_20,5,"水が非圧縮の完全流体で、粘性によるエネルギー損失がないと仮定する場合、ベルヌーイの法則が適用できます。この法則はエネルギー保存の原理に基づいており、流体のある2つの位置間でのエネルギーの合計が一定であることを示しています。

具体的に、位置\(a\)と位置\(b\)でのベルヌーイの法則を表すと:
\[ \frac{1}{2} v_a^2 + \frac{p_a}{\rho} = \frac{1}{2} v_b^2 + \frac{p_b}{\rho} \]
となります。（1）

また、非圧縮の流体の連続の式から、流れの断面積と流速の積は一定であることが示されます。したがって、
\[ A_a v_a = A_b v_b \]
これを変形すると、
\[ v_a = v_b \left( \frac{Ab}{Aa} \right) \]
となります。（2）

式（2）を式（1）に代入すると、以下の関係が得られます。
\[ \frac{1}{2} \left\{ v_b \left( \frac{Ab}{Aa} \right) \right\}^2 + \frac{p_a}{\rho} = \frac{1}{2} v_b^2 + \frac{p_b}{\rho} \]

これを変形して、
\[ \frac{2(p_a - p_b)}{\rho} = v_b^2 - \left\{ v_b \left( \frac{Ab}{Aa} \right) \right\}^2 \]
さらに変形すると、
\[ v_b^2 \left\{ 1 - \left( \frac{Ab}{Aa} \right)^2 \right\} = \frac{2(p_a - p_b)}{\rho} \]

ここで、流速\(v_b\)に関する式を得るために、上記の式を\(v_b^2\)について解きます。
\[ v_b = \frac{1}{\sqrt{ 1 - \left( \frac{Ab}{Aa} \right)^2 }} \sqrt{ \frac{2(p_a - p_b)}{\rho} } \]

したがって、正解の選択肢は5番となります。",
1,4,1,次の有機化合物のうち、同じ質量の化合物を完全燃焼させたとき、二酸化炭素の生成量が最大となるものはどれか。ただし、分子式右側の（　　　）内の数値は、その化合物の分子量である。,,2,"1gあたりの二酸化炭素の生成モル数を計算すると、

1. **メタン (\( \text{CH}_4 \))**:
\[ \text{CH}_4 + 2\text{O}_2 \rightarrow \text{CO}_2 + 2\text{H}_2\text{O} \]
ここで、メタン1モルあたりで、二酸化炭素のモル数は1モルとなります。
\[ \frac{1}{16} \text{mol/g} \times 1 \text{mol CO}_2 = \frac{1}{16} \text{mol CO}_2/\text{g} \]

2. **エチレン (\( \text{C}_2\text{H}_4 \))**:
\[ \text{C}_2\text{H}_4 + 3\text{O}_2 \rightarrow 2\text{CO}_2 + 2\text{H}_2\text{O} \]
エチレン1モルあたりで、二酸化炭素のモル数は2モルとなります。
\[ \frac{1}{28} \text{mol/g} \times 2 \text{mol CO}_2 = \frac{1}{14} \text{mol CO}_2/\text{g} \]

3. **エタン (\( \text{C}_2\text{H}_6 \))**:
\[ \text{C}_2\text{H}_6 + \frac{7}{2} \text{O}_2 \rightarrow 2\text{CO}_2 + 3\text{H}_2\text{O} \]
エタン1モルあたりで、二酸化炭素のモル数は2モルとなります。
\[ \frac{1}{30} \text{mol/g} \times 2 \text{mol CO}_2 = \frac{1}{15} \text{mol CO}_2/\text{g} \]

4. **メタノール (\( \text{CH}_4\text{O} \))**:
\[ \text{CH}_4\text{O} + \frac{3}{2} \text{O}_2 \rightarrow \text{CO}_2 + 2\text{H}_2\text{O} \]
メタノール1モルあたりで、二酸化炭素のモル数は1モルとなります。
\[ \frac{1}{32} \text{mol/g} \times 1 \text{mol CO}_2 = \frac{1}{32} \text{mol CO}_2/\text{g} \]

5. **エタノール (\( \text{C}_2\text{H}_6\text{O} \))**:
\[ \text{C}_2\text{H}_6\text{O} + 3\text{O}_2 \rightarrow 2\text{CO}_2 + 3\text{H}_2\text{O} \]
エタノール1モルあたりで、二酸化炭素のモル数は2モルとなります。
\[ \frac{1}{46} \text{mol/g} \times 2 \text{mol CO}_2 = \frac{1}{23} \text{mol CO}_2/\text{g} \]

以上の計算結果から、エチレン (\( \text{C}_2\text{H}_4 \)) が1gあたりの二酸化炭素の生成モル数が最も多く、\( \frac{1}{14} \) モルとなることが分かります。したがって、答えはエチレンとなります。",
1,4,2,下記a ～ dの反応は、代表的な有機化学反応である付加、脱離、置換、転位の4種類の反応のうちいずれかに分類される。置換反応2つの組合せとして最も適切なものはどれか。,question_21,3,"a. \( \text{CH}_3\text{CH}_2\text{CH}_2\text{OH} + \text{HBr} \rightarrow \text{CH}_3\text{CH}_2\text{CH}_2\text{Br} + \text{H}_2\text{O} \)
この反応はアルコールがハロゲン化アルキルに変わっています。これは置換反応です。

b. 
この反応はアルコール部分が水として取り除かれ、アルケンが形成される脱水反応です。これは脱離反応です。

c. \( \text{CH}_3\text{CH}_2\text{CH}=\text{CH}_2 + \text{HBr} \rightarrow \text{CH}_3\text{CH}_2\text{CH}\text{Br}\text{CH}_3 \)
アルケンがハロゲン酸と反応してハロゲン化アルキルを形成します。これは付加反応です。

d. 
こちらの反応は、エステルを形成する脱水縮合反応です。この反応は置換反応としても見なされます。

置換反応が2つある組み合わせを探します。それは反応aと反応dです。したがって、最も適切な組み合わせは3.（a, d）です。",
1,4,3,"鉄、銅、アルミニウムの密度、電気抵抗率、融点について、次の（ア）～（オ）の大小関係の組合せとして、最も適切なものはどれか。ただし、密度及び電気抵抗率は20［℃］での値、融点は1気圧での値で比較するものとする。

（ア）：鉄　＞　銅　＞　アルミニウム
（イ）：鉄　＞　アルミニウム　＞　銅
（ウ）：銅　＞　鉄　＞　アルミニウム
（エ）：銅　＞　アルミニウム　＞　鉄
（オ）：アルミニウム　＞　鉄　＞　銅",,4,"各物質の性質を挙げます。

- **鉄 (Fe)**
  - 密度: 約 7.87 g/cm^3
  - 電気抵抗率: 9.71 x 10^-8 Ω·m
  - 融点: 約 1,538°C
  
- **銅 (Cu)**
  - 密度: 約 8.96 g/cm^3
  - 電気抵抗率: 1.68 x 10^-8 Ω·m
  - 融点: 約 1,085°C
  
- **アルミニウム (Al)**
  - 密度: 約 2.70 g/cm^3
  - 電気抵抗率: 2.82 x 10^-8 Ω·m
  - 融点: 約 660.3°C

これらの性質に基づき、各項目の大小関係を考えます。

- **密度**
  銅 > 鉄 > アルミニウム
  これは（ウ）と一致します。
  
- **電気抵抗率**
  鉄 > アルミニウム > 銅
  これは（イ）と一致します。

- **融点**
  鉄 > 銅 > アルミニウム
  これは（ア）と一致します。

したがって、適切な組み合わせは4. 密度：（ウ）、電気抵抗率：（イ）、融点：（ア）となります。",
1,4,4,"アルミニウムの結晶構造に関する次の記述の、（　　　）に入る数値や数式の組合せとして、最も適切なものはどれか。

アルミニウムの結晶は、室温・大気圧下において面心立方構造を持っている。その一つの単位胞は（　ア　）個の原子を含み、配位数が（　イ　）である。単位胞となる立方体の一辺の長さをa［cm］、アルミニウム原子の半径をR［cm］とすると、（　ウ　）の関係が成り立つ。",,5,"アルミニウムは、面心立方構造（FCC: Face-Centered Cubic Structure）を持っています。この構造に関する特性は次のとおりです。

1. **面心立方構造の単位胞の原子数**: 面心立方格子の単位胞には、各隅の1/8の原子が8つと、各面の中心の1/2の原子が6つあり、それらを合計すると4つの原子が含まれます。したがって、\( \text{ア} \)の正解は4です。

2. **配位数**: 面心立方構造の配位数（最も近い隣接原子の数）は12です。したがって、\( \text{イ} \)の正解は12です。

3. **単位胞の一辺の長さと原子半径の関係**: 面心立方構造では、単位胞である立方体の一辺となる正方形の中心に1つ、対角に各1つずつ、アルミニウム原子が隙間なく並んでいます。正方形の対角線の長さは4Rです。そして、立方体の一辺の長さaを用いて三平方の定理を適用すると、
\[ a^2 + a^2 = (4R)^2 \]
これを整理すると、
\[ a^2 = 8R^2 \]
そして、
\[ a = 2\sqrt{2}R \]
したがって、\( \text{ウ} \)の正解は \( a = 2\sqrt{2}R \) となります。

これらの情報を組み合わせると、最も適切な選択肢は5. \( \text{ア} : 4 \)、\( \text{イ} : 12 \)、\( \text{ウ} : a = 2\sqrt{2}R \) となります。",
1,4,5,"アルコール酵母菌のグルコース（C6H12O６）を基質とした好気呼吸とエタノール発酵は下記の化学反応式で表される。

好気呼吸: \(C_6H_{12}O_6 + 6O_2 + 6H_2O \rightarrow 6CO_2 + 12H_2O\)
エタノール発酵: \(C_6H_{12}O_6 \rightarrow 2C_2H_5OH + 2CO_2\)

いま、アルコール酵母菌に基質としてグルコースを与えたところ、酸素を2モル吸収した。好気呼吸で消費されたグルコースとエタノール発酵で消費されたグルコースのモル比が1：6であった際の、二酸化炭素発生量として最も適切なものはどれか。",,3,"まず、与えられた化学反応式を元に、1モルのグルコースが反応したときの酸素のモル数と二酸化炭素のモル数を確認します。

好気呼吸: 
\[ C_6H_{12}O_6 + 6O_2 \rightarrow 6CO_2 + 6H_2O \]
1モルのグルコースが好気呼吸で消費されると、6モルの酸素が消費され、6モルの二酸化炭素が生成されます。

エタノール発酵:
\[ C_6H_{12}O_6 \rightarrow 2C_2H_5OH + 2CO_2 \]
1モルのグルコースがエタノール発酵で消費されると、2モルの二酸化炭素が生成されます。

問題から、アルコール酵母菌が2モルの酸素を吸収したと与えられています。好気呼吸で1モルのグルコースを消費すると6モルの酸素が消費されるため、好気呼吸でのグルコースの消費量は \( \frac{2}{6} \) つまり、1/3モルです。

好気呼吸とエタノール発酵のグルコースの消費モル比が1:6であるため、エタノール発酵でのグルコースの消費量は \( 1/3 \times 6 \) つまり、2モルです。

好気呼吸での二酸化炭素の生成量: \( 1/3 \times 6 = 2 \)モル
エタノール発酵での二酸化炭素の生成量: \( 2 \times 2 = 4 \)モル

合計二酸化炭素の生成量: \( 2 + 4 = 6 \)モル

したがって、最も適切な選択肢は 3. 6モル です。",
1,4,6,PCR（ポリメラーゼ連鎖反応）法は、細胞や血液サンプルからDNAを高感度で増幅することができるため、遣伝子診断や微生物検査、動物や植物の系統調査等に用いられている。PCR法は通常、（1）DNAの熱変性、（2）プライマーのアニーリング、（3）伸長反応の3段階からなっている。PCR法に関する記述のうち、最も適切なものはどれか。,,4,"PCR（ポリメラーゼ連鎖反応）法に関する正しい記述を以下に整理します。

1. **不正確**：DNAの熱変性では、DNAの二本鎖を解離させるために加熱するが、共有結合を切断するわけではない。水素結合が解離し、二本鎖が一本鎖になる。

2. **不正確**：アニーリング温度が高すぎると、プライマーがターゲットのDNA配列に結合するのが難しくなる。非特異的なアニーリングは、アニーリング温度が低すぎる場合に生じる問題である。

3. **不正確**：伸長反応の時間は、増幅したいDNAの長さに依存する。一般的に、増幅する配列が長い場合、伸長時間も長くなる。

4. **正確**：耐熱性の高いDNAポリメラーゼ（例：Taqポリメラーゼ）は、PCR法での高温条件下でも活性を保持するため、PCR法に適している。

5. **不正確**：PCR法で増幅されたDNAの両端には、使用されたプライマーの配列が含まれる。

したがって、最も適切な記述は **4. 耐熱性の高いDNAポリメラーゼが、PCR法に適している。** です。",
